t,IMU0_ax,IMU0_ay,IMU0_az,IMU0_gx,IMU0_gy,IMU0_gz,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz
2025-11-13T04:27:48.235099,-0.548000,0.207000,0.881000,-0.130000,2.771000,-0.695000,-0.469000,0.559000,0.800000,-1.908000,1.527000,-0.687000,0.618000,0.143000,0.961000,-0.656000,-0.405000,1.321000,0.112000,0.073000,1.005000,-7.092000,-0.389000,0.351000,-0.221000,0.148000,0.966000,-1.031000,-0.206000,-0.656000
2025-11-13T04:27:48.235276,-0.545000,0.198000,0.868000,-0.649000,2.229000,-1.160000,-0.462000,0.550000,0.786000,-1.550000,1.740000,-1.122000,0.611000,0.139000,0.943000,-0.969000,-1.061000,1.107000,0.105000,0.072000,0.992000,-7.389000,-0.947000,-0.405000,-0.221000,0.143000,0.949000,-0.496000,-0.382000,-1.275000
2025-11-13T04:27:48.235395,-0.532000,0.191000,0.853000,-0.321000,2.595000,-1.733000,-0.454000,0.549000,0.796000,-0.779000,1.573000,-0.870000,0.613000,0.137000,0.938000,-1.092000,-0.710000,0.183000,0.109000,0.070000,0.991000,-6.740000,-0.153000,-1.053000,-0.214000,0.142000,0.952000,-0.084000,-0.069000,-1.992000
2025-11-13T04:27:48.235486,-0.527000,0.192000,0.855000,0.489000,2.771000,-1.244000,-0.456000,0.551000,0.797000,-0.183000,0.649000,-1.076000,0.613000,0.136000,0.936000,-1.000000,-0.679000,-0.603000,0.117000,0.072000,0.988000,-6.191000,0.008000,-1.389000,-0.203000,0.144000,0.951000,0.603000,0.061000,-2.076000
2025-11-13T04:27:48.294547,-0.521000,0.207000,0.879000,2.084000,2.038000,-0.405000,-0.446000,0.558000,0.802000,-0.534000,-0.817000,0.137000,0.625000,0.140000,0.926000,1.046000,-0.893000,-1.107000,0.126000,0.080000,0.992000,-4.397000,-0.290000,-0.687000,-0.206000,0.153000,0.965000,1.794000,-0.122000,-0.977000
2025-11-13T04:27:48.294652,-0.518000,0.206000,0.885000,2.000000,2.366000,0.008000,-0.446000,0.553000,0.800000,-0.458000,-0.603000,0.214000,0.639000,0.149000,0.949000,0.550000,-1.282000,-0.817000,0.122000,0.091000,1.013000,-5.389000,-0.099000,-0.924000,-0.210000,0.163000,0.977000,0.893000,0.489000,-1.160000
2025-11-13T04:27:48.294771,-0.533000,0.206000,0.881000,1.595000,3.137000,-0.160000,-0.444000,0.552000,0.798000,-0.336000,0.779000,-0.069000,0.645000,0.154000,0.959000,-0.252000,0.344000,-0.122000,0.132000,0.087000,1.010000,-6.435000,1.176000,-0.679000,-0.201000,0.158000,0.971000,-0.191000,1.855000,-1.359000
2025-11-13T04:27:48.294863,-0.521000,0.211000,0.874000,1.366000,3.939000,-0.794000,-0.442000,0.556000,0.798000,-0.160000,2.290000,-0.252000,0.643000,0.145000,0.943000,-0.962000,1.450000,0.817000,0.136000,0.081000,1.006000,-7.618000,2.237000,0.122000,-0.201000,0.161000,0.984000,-1.000000,2.802000,-0.939000
2025-11-13T04:27:48.412290,-0.514000,0.197000,0.847000,0.008000,2.649000,-2.015000,-0.431000,0.543000,0.796000,-0.534000,1.901000,-1.618000,0.618000,0.141000,0.911000,-1.145000,-0.756000,0.824000,0.124000,0.081000,0.960000,-7.328000,0.160000,-1.221000,-0.186000,0.150000,0.927000,0.160000,0.832000,-2.084000
2025-11-13T04:27:48.412397,-0.497000,0.208000,0.851000,0.931000,3.351000,-1.611000,-0.419000,0.551000,0.808000,0.374000,1.160000,-0.023000,0.634000,0.145000,0.912000,-0.229000,0.878000,-0.435000,0.136000,0.088000,0.967000,-5.359000,1.962000,-1.260000,-0.180000,0.158000,0.944000,1.458000,1.939000,-1.321000
