t,IMU0_ax,IMU0_ay,IMU0_az,IMU0_gx,IMU0_gy,IMU0_gz,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz
2025-11-13T04:33:11.379798,0.966000,0.279000,0.555000,76.778999,188.466003,4.496000,0.450000,-0.241000,0.829000,79.160004,177.748001,-10.969000,1.247000,0.876000,0.041000,28.023001,155.626007,85.382004,1.092000,0.844000,0.337000,-5.550000,166.779007,48.206001,1.100000,0.581000,0.381000,15.176000,193.473007,20.664000
2025-11-13T04:33:11.380016,0.966000,0.312000,0.545000,88.817001,213.229004,15.061000,0.373000,-0.183000,1.000000,98.427002,194.740005,2.893000,1.089000,0.923000,0.079000,-9.336000,174.449997,112.565002,0.998000,0.828000,0.298000,-53.450001,193.091995,44.014999,1.000000,0.573000,0.382000,2.672000,223.473007,25.183001
2025-11-13T04:33:11.380111,0.806000,0.346000,0.592000,90.778999,226.266998,23.740000,0.295000,-0.173000,1.033000,115.359001,196.686996,10.237000,0.830000,0.868000,-0.081000,-36.824001,174.587997,122.092003,0.879000,0.724000,0.071000,-76.755997,210.695007,33.037998,0.851000,0.534000,0.344000,-4.817000,236.153000,21.198000
2025-11-13T04:33:11.380213,0.588000,0.394000,0.682000,88.374001,225.518997,19.893000,0.241000,-0.121000,1.032000,124.679001,194.710007,18.985001,0.773000,0.754000,-0.266000,-47.847000,181.884995,107.985001,0.873000,0.620000,-0.014000,-79.946999,214.686996,24.084000,0.750000,0.456000,0.323000,-4.565000,236.175995,10.099000
2025-11-13T04:33:11.380874,0.295000,0.947000,-0.688000,-41.847000,-27.183001,54.953999,0.847000,0.892000,0.169000,-70.092003,-18.229000,-2.863000,-0.536000,1.057000,-0.190000,38.549999,-40.702000,52.061001,-0.323000,0.954000,-0.743000,3.939000,-32.801998,69.755997,0.054000,0.903000,-0.862000,-19.191000,-28.747999,68.084000
2025-11-13T04:33:11.380984,0.283000,0.904000,-0.708000,-38.229000,-29.205999,55.221001,0.845000,0.861000,0.171000,-69.374001,-21.129999,-2.344000,-0.544000,1.037000,-0.177000,38.924000,-43.793999,47.618000,-0.330000,0.910000,-0.711000,6.321000,-33.145000,66.419998,0.045000,0.851000,-0.838000,-15.015000,-30.611000,65.335999
2025-11-13T04:33:11.381078,0.266000,0.834000,-0.674000,-33.366001,-31.129999,53.160000,0.829000,0.797000,0.161000,-67.281998,-23.740000,0.794000,-0.490000,0.983000,-0.166000,38.740002,-46.243999,41.527000,-0.287000,0.849000,-0.682000,8.267000,-33.053001,60.214001,0.062000,0.781000,-0.792000,-10.595000,-31.687000,59.855000
2025-11-13T04:33:11.381194,0.286000,0.751000,-0.636000,-27.534000,-31.344000,48.695000,0.799000,0.713000,0.149000,-62.167999,-24.443001,4.763000,-0.411000,0.915000,-0.158000,36.549999,-44.030998,33.824001,-0.217000,0.778000,-0.646000,10.137000,-30.489000,52.335999,0.115000,0.703000,-0.746000,-5.084000,-28.382000,52.748001
2025-11-13T04:33:11.382028,0.385000,0.608000,-0.551000,-8.931000,-11.641000,36.862999,0.744000,0.576000,0.097000,-35.977001,-12.061000,16.778999,-0.219000,0.821000,-0.083000,33.519001,-17.136999,14.427000,-0.087000,0.708000,-0.530000,14.847000,-5.893000,28.221001,0.193000,0.620000,-0.638000,9.321000,-0.519000,29.885000
2025-11-13T04:33:11.382144,0.381000,0.583000,-0.513000,-0.817000,5.168000,28.305000,0.744000,0.554000,0.073000,-19.145000,0.809000,24.938999,-0.139000,0.832000,-0.024000,29.618000,3.649000,5.000000,-0.062000,0.722000,-0.462000,14.580000,12.740000,14.672000,0.189000,0.640000,-0.583000,14.328000,18.365999,16.344000
2025-11-13T04:33:11.382236,0.361000,0.599000,-0.481000,7.977000,26.122000,18.084000,0.700000,0.564000,0.069000,-0.939000,16.046000,33.893002,-0.098000,0.871000,0.051000,21.396999,29.145000,-2.626000,-0.062000,0.777000,-0.397000,10.710000,34.351002,0.000000,0.162000,0.695000,-0.539000,17.549999,38.847000,1.427000
2025-11-13T04:33:11.382336,0.315000,0.659000,-0.438000,15.061000,46.488998,6.611000,0.659000,0.605000,0.094000,17.489000,31.183001,38.573002,-0.103000,0.907000,0.086000,10.443000,52.305000,-8.786000,-0.089000,0.832000,-0.362000,4.137000,53.953999,-13.344000,0.128000,0.760000,-0.500000,17.382000,57.344002,-12.198000
2025-11-13T04:33:11.646906,0.214000,0.846000,-0.374000,17.702000,77.137001,-15.557000,0.606000,0.741000,0.230000,40.648998,56.893002,42.808998,-0.184000,0.974000,0.057000,-9.809000,81.634003,-11.565000,-0.143000,0.932000,-0.374000,-11.519000,77.709999,-28.412001,0.086000,0.906000,-0.485000,10.527000,77.625999,-29.709999
