t,IMU0_ax,IMU0_ay,IMU0_az,IMU0_gx,IMU0_gy,IMU0_gz,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz
2025-11-13T04:18:36.735156,-0.034000,0.488000,1.100000,-13.443000,-55.359001,54.946999,-0.230000,0.449000,1.393000,-68.969002,-35.000000,21.816999,1.176000,0.221000,0.222000,106.748001,-35.664001,-27.282000,0.741000,0.425000,0.819000,74.527000,-69.328003,59.266998,0.397000,0.561000,0.977000,37.840000,-59.733002,62.672001
2025-11-13T04:18:36.735333,0.059000,0.658000,1.021000,-2.664000,-54.862999,46.061001,-0.123000,0.531000,1.135000,-70.832001,-25.870001,30.282000,1.292000,0.410000,0.442000,136.931000,-14.924000,-32.313000,0.772000,0.603000,0.886000,89.733002,-56.374001,62.556999,0.459000,0.708000,0.939000,48.724998,-44.633999,65.290001
2025-11-13T04:18:36.735443,0.212000,0.790000,0.963000,2.473000,-37.396999,45.869999,-0.067000,0.602000,0.943000,-68.260002,-1.931000,33.290001,1.409000,0.599000,0.748000,146.701996,27.412001,-14.198000,0.777000,0.729000,1.001000,87.275002,-26.084000,70.335999,0.487000,0.760000,0.897000,48.435001,-14.618000,72.000000
2025-11-13T04:18:36.735535,0.264000,0.802000,0.888000,-4.725000,-5.031000,51.320999,-0.014000,0.571000,0.783000,-60.542000,28.038000,31.107000,1.349000,0.667000,0.921000,133.481003,44.618000,22.320999,0.720000,0.806000,1.153000,55.037998,19.893000,71.320999,0.488000,0.776000,0.889000,38.808998,32.327999,76.335999
2025-11-13T04:18:36.813192,-0.061000,0.460000,0.582000,-18.840000,69.481003,30.702000,-0.175000,0.350000,0.782000,-10.664000,62.115002,28.214001,0.499000,0.433000,0.482000,31.365999,54.098999,38.625999,0.207000,0.440000,0.511000,3.344000,62.022999,39.259998,0.043000,0.488000,0.510000,5.542000,64.167999,29.878000
2025-11-13T04:18:36.813316,-0.102000,0.448000,0.538000,-12.496000,65.617996,22.473000,-0.112000,0.314000,0.750000,1.107000,55.785999,28.924000,0.554000,0.456000,0.494000,23.229000,50.229000,26.900999,0.240000,0.457000,0.543000,2.290000,56.679001,26.802000,0.095000,0.512000,0.566000,5.313000,56.687000,19.580000
2025-11-13T04:18:36.813438,-0.029000,0.451000,0.559000,-2.748000,61.733002,14.817000,-0.094000,0.336000,0.786000,12.695000,51.450001,31.221001,0.624000,0.422000,0.448000,16.900999,50.098999,20.153000,0.343000,0.446000,0.540000,2.427000,55.000000,18.374001,0.181000,0.473000,0.510000,7.763000,58.488998,12.244000
2025-11-13T04:18:36.813530,0.033000,0.469000,0.603000,3.160000,61.396999,10.443000,-0.103000,0.340000,0.822000,19.420000,48.076000,31.091999,0.673000,0.411000,0.444000,15.382000,50.466000,15.298000,0.382000,0.418000,0.507000,4.947000,59.327999,11.992000,0.230000,0.454000,0.540000,15.305000,56.037998,10.298000
2025-11-13T04:18:36.885108,0.063000,0.368000,0.669000,27.542000,84.458000,12.489000,-0.154000,0.285000,0.811000,54.595001,47.389000,54.351002,0.771000,0.290000,0.475000,27.396999,72.755997,-12.618000,0.425000,0.316000,0.595000,26.420000,76.655998,-7.794000,0.180000,0.376000,0.655000,30.504000,77.075996,-4.855000
2025-11-13T04:18:36.885226,-0.003000,0.360000,0.725000,32.611000,89.786003,9.634000,-0.212000,0.230000,0.812000,66.709999,48.953999,57.953999,0.761000,0.268000,0.482000,26.916000,79.511002,-20.365999,0.408000,0.311000,0.661000,29.198000,80.916000,-13.435000,0.162000,0.352000,0.673000,39.335999,80.122002,-9.031000
2025-11-13T04:18:36.885329,-0.052000,0.338000,0.736000,39.938999,92.419998,6.481000,-0.265000,0.249000,0.885000,77.565002,48.098999,60.924000,0.773000,0.260000,0.523000,26.382000,84.260002,-27.122000,0.376000,0.302000,0.692000,30.634001,84.144997,-20.840000,0.106000,0.355000,0.709000,48.069000,80.038002,-12.947000
2025-11-13T04:18:36.885420,-0.111000,0.339000,0.762000,51.022999,88.748001,4.870000,-0.363000,0.364000,0.944000,87.206001,43.564999,58.633999,0.734000,0.255000,0.556000,24.107000,83.533997,-35.206001,0.350000,0.301000,0.723000,35.664001,83.137001,-29.649000,0.067000,0.406000,0.823000,53.022999,76.466003,-19.641001
2025-11-13T04:18:36.995230,-0.233000,0.382000,0.994000,57.832001,76.197998,-5.557000,-0.455000,0.269000,1.040000,89.931000,29.709999,47.724998,0.775000,0.195000,0.638000,18.443001,74.640999,-50.847000,0.322000,0.257000,0.878000,38.298000,70.266998,-40.229000,-0.047000,0.334000,0.904000,56.625999,59.282001,-29.733000
2025-11-13T04:18:36.995360,-0.303000,0.330000,0.988000,56.924000,68.350998,-10.092000,-0.555000,0.264000,1.047000,89.709999,20.840000,40.480999,0.783000,0.168000,0.698000,14.588000,65.365997,-58.480999,0.288000,0.226000,0.929000,37.618000,60.603001,-49.037998,-0.067000,0.315000,0.941000,62.756001,47.817001,-37.443001
2025-11-13T04:18:36.995491,-0.355000,0.295000,0.973000,63.595001,58.000000,-16.450001,-0.591000,0.192000,1.083000,92.228996,10.847000,28.556999,0.793000,0.170000,0.719000,10.656000,58.877998,-67.488998,0.268000,0.223000,0.943000,37.724998,49.549999,-56.709999,-0.114000,0.324000,0.967000,67.344002,32.443001,-41.564999
2025-11-13T04:18:36.995583,-0.441000,0.310000,1.019000,70.771004,35.259998,-21.931000,-0.636000,0.219000,1.122000,90.075996,-4.817000,15.389000,0.716000,0.164000,0.720000,2.672000,43.495998,-72.107002,0.258000,0.222000,0.960000,34.251999,34.061001,-64.503998,-0.157000,0.341000,1.034000,65.802002,15.855000,-51.603001
2025-11-13T04:18:37.035166,-0.406000,0.295000,1.106000,61.221001,-3.649000,-48.076000,-0.600000,0.193000,1.099000,82.931000,-36.603001,-7.901000,0.766000,0.142000,0.735000,-17.594999,9.718000,-94.412003,0.263000,0.179000,0.972000,27.136999,-4.901000,-86.587997,-0.069000,0.298000,1.024000,59.007999,-22.992001,-72.281998
