t,IMU0_ax,IMU0_ay,IMU0_az,IMU0_gx,IMU0_gy,IMU0_gz,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz
2025-11-13T04:37:40.151548,-0.051000,0.472000,0.961000,-6.634000,11.924000,-2.840000,-0.403000,0.420000,0.969000,-1.756000,13.412000,-4.740000,0.891000,0.408000,0.439000,-4.794000,6.168000,10.450000,0.685000,0.355000,0.681000,-12.000000,6.969000,8.298000,0.273000,0.434000,0.879000,-7.786000,7.908000,2.763000
2025-11-13T04:37:40.151753,-0.044000,0.468000,0.974000,-8.061000,10.443000,-2.664000,-0.402000,0.412000,0.962000,-3.321000,13.099000,-6.092000,0.892000,0.407000,0.446000,-3.115000,5.092000,11.260000,0.671000,0.343000,0.678000,-11.733000,5.374000,9.153000,0.273000,0.425000,0.867000,-6.931000,6.191000,3.763000
2025-11-13T04:37:40.151849,-0.034000,0.451000,0.948000,-9.023000,9.137000,-2.313000,-0.395000,0.401000,0.953000,-4.626000,12.198000,-6.847000,0.874000,0.409000,0.446000,-2.298000,4.275000,11.786000,0.667000,0.341000,0.665000,-11.160000,4.763000,9.053000,0.265000,0.422000,0.869000,-7.763000,5.977000,3.450000
2025-11-13T04:37:40.151949,-0.038000,0.436000,0.924000,-8.489000,8.282000,-2.069000,-0.376000,0.393000,0.928000,-4.397000,11.595000,-6.962000,0.865000,0.410000,0.448000,-2.427000,3.473000,10.939000,0.662000,0.346000,0.663000,-11.672000,4.565000,7.878000,0.266000,0.413000,0.860000,-7.985000,6.573000,1.359000
2025-11-13T04:37:40.191739,-0.035000,0.453000,0.953000,-5.267000,12.214000,-4.550000,-0.381000,0.391000,0.935000,1.260000,11.847000,-2.840000,0.887000,0.418000,0.448000,-4.771000,8.115000,6.832000,0.682000,0.352000,0.684000,-13.000000,7.969000,4.260000,0.272000,0.443000,0.896000,-7.985000,8.489000,-1.328000
2025-11-13T04:37:40.191863,-0.039000,0.470000,0.981000,-8.115000,11.870000,-5.412000,-0.399000,0.397000,0.963000,1.496000,11.977000,-3.435000,0.896000,0.419000,0.427000,-4.916000,6.748000,6.977000,0.684000,0.358000,0.682000,-13.931000,5.802000,4.252000,0.286000,0.436000,0.883000,-8.534000,6.733000,-0.863000
2025-11-13T04:37:40.191957,-0.035000,0.463000,0.955000,-9.038000,10.191000,-4.870000,-0.401000,0.414000,0.983000,0.229000,10.595000,-5.382000,0.894000,0.419000,0.430000,-3.137000,5.183000,8.504000,0.685000,0.360000,0.657000,-13.084000,3.489000,4.992000,0.280000,0.437000,0.866000,-7.733000,5.328000,0.298000
2025-11-13T04:37:40.192049,-0.025000,0.462000,0.937000,-7.702000,7.382000,-3.863000,-0.378000,0.420000,0.979000,-1.382000,8.977000,-6.145000,0.861000,0.434000,0.423000,-2.031000,2.855000,8.191000,0.666000,0.365000,0.645000,-10.931000,2.115000,5.183000,0.277000,0.438000,0.836000,-6.321000,3.206000,0.763000
2025-11-13T04:37:40.344163,-0.017000,0.488000,0.933000,-1.977000,1.794000,2.756000,-0.358000,0.427000,0.971000,-5.794000,1.924000,-1.168000,0.872000,0.448000,0.427000,4.237000,-2.756000,3.885000,0.666000,0.381000,0.655000,-3.840000,-3.519000,4.267000,0.285000,0.458000,0.848000,-0.656000,-1.649000,4.275000
2025-11-13T04:37:40.344271,-0.015000,0.487000,0.933000,-1.702000,0.656000,3.008000,-0.347000,0.424000,0.951000,-5.802000,0.847000,-0.634000,0.878000,0.455000,0.450000,4.099000,-3.252000,3.924000,0.669000,0.382000,0.655000,-3.672000,-4.031000,3.992000,0.279000,0.456000,0.852000,-0.137000,-2.580000,4.611000
