t,IMU0_ax,IMU0_ay,IMU0_az,IMU0_gx,IMU0_gy,IMU0_gz,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz
2025-11-13T04:21:09.125293,-0.068000,0.441000,0.938000,3.107000,2.237000,-0.397000,-0.297000,0.490000,0.917000,-2.260000,2.076000,-2.557000,0.817000,0.342000,0.633000,-2.015000,-0.496000,0.618000,0.474000,0.359000,0.828000,-8.107000,0.351000,0.221000,0.199000,0.501000,0.859000,-1.046000,1.382000,-1.374000
2025-11-13T04:21:09.125495,-0.050000,0.440000,0.934000,3.115000,3.229000,-1.511000,-0.295000,0.477000,0.902000,-1.008000,2.733000,-2.809000,0.831000,0.340000,0.619000,-2.969000,0.710000,0.519000,0.473000,0.353000,0.801000,-9.985000,-1.115000,-1.107000,0.222000,0.489000,0.844000,-1.031000,0.786000,-2.298000
2025-11-13T04:21:09.125588,-0.031000,0.443000,0.927000,3.038000,4.076000,-1.641000,-0.294000,0.496000,0.919000,0.771000,2.824000,-2.519000,0.835000,0.334000,0.605000,-1.344000,2.275000,0.771000,0.496000,0.347000,0.778000,-8.733000,-1.130000,-2.328000,0.240000,0.482000,0.823000,1.038000,0.992000,-1.099000
2025-11-13T04:21:09.125685,-0.021000,0.441000,0.923000,4.695000,3.046000,-0.565000,-0.281000,0.510000,0.947000,0.725000,2.130000,-1.832000,0.828000,0.334000,0.581000,0.649000,1.656000,-0.702000,0.514000,0.343000,0.777000,-5.046000,-1.985000,-1.672000,0.258000,0.482000,0.818000,4.908000,0.985000,1.198000
2025-11-13T04:21:09.215377,0.058000,0.507000,1.000000,24.450001,-8.939000,20.282000,-0.310000,0.536000,1.033000,-18.160000,4.344000,-3.618000,0.914000,0.336000,0.560000,20.802000,-3.542000,6.824000,0.597000,0.370000,0.792000,17.573000,-13.786000,17.504000,0.312000,0.527000,0.874000,26.420000,0.718000,26.855000
2025-11-13T04:21:09.215520,0.015000,0.508000,1.030000,21.084000,-8.336000,25.365999,-0.289000,0.507000,0.993000,-22.695000,4.244000,-6.374000,0.874000,0.343000,0.566000,26.107000,-5.733000,8.061000,0.576000,0.375000,0.814000,16.405001,-9.664000,21.320999,0.263000,0.526000,0.871000,23.594999,1.435000,27.962000
2025-11-13T04:21:09.215614,-0.010000,0.496000,1.001000,13.489000,-6.542000,23.985001,-0.259000,0.476000,0.928000,-24.687000,5.916000,-4.863000,0.882000,0.346000,0.594000,28.122000,-1.450000,8.832000,0.525000,0.366000,0.799000,15.176000,-7.481000,22.489000,0.229000,0.523000,0.868000,21.267000,2.389000,25.320999
2025-11-13T04:21:09.215712,-0.021000,0.471000,0.963000,6.260000,-2.305000,19.458000,-0.269000,0.448000,0.885000,-21.603001,9.023000,-3.076000,0.868000,0.363000,0.635000,27.076000,2.557000,11.527000,0.497000,0.366000,0.798000,11.504000,-4.840000,21.725000,0.214000,0.515000,0.849000,15.779000,3.466000,20.511000
2025-11-13T04:21:09.323502,-0.040000,0.458000,0.888000,1.443000,5.489000,12.924000,-0.302000,0.444000,0.881000,-11.305000,10.618000,-2.336000,0.809000,0.370000,0.685000,5.481000,0.885000,16.351000,0.465000,0.368000,0.818000,-4.267000,4.725000,15.649000,0.208000,0.491000,0.799000,6.893000,9.092000,13.817000
2025-11-13T04:21:09.323622,-0.046000,0.440000,0.886000,3.076000,6.374000,10.931000,-0.301000,0.446000,0.870000,-9.618000,11.481000,-2.756000,0.792000,0.344000,0.628000,1.267000,2.496000,14.649000,0.446000,0.352000,0.780000,-7.603000,6.038000,12.099000,0.186000,0.487000,0.792000,6.977000,10.107000,11.740000
