t,IMU0_ax,IMU0_ay,IMU0_az,IMU0_gx,IMU0_gy,IMU0_gz,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz
2025-11-13T04:45:38.526402,0.300000,0.284000,0.909000,-40.840000,2.679000,0.221000,-0.266000,0.026000,1.012000,-44.785999,35.717999,-76.434998,0.846000,0.088000,0.068000,-17.809000,-4.153000,70.191002,0.591000,0.208000,0.503000,-42.426998,16.183001,36.473000,0.471000,0.257000,0.718000,-40.069000,-4.794000,25.327999
2025-11-13T04:45:38.526581,0.304000,0.259000,0.879000,-47.098999,-2.336000,-0.061000,-0.272000,-0.014000,0.975000,-46.778999,31.809000,-74.038002,0.789000,0.056000,0.069000,-19.061001,-7.756000,64.802002,0.594000,0.170000,0.529000,-49.098999,8.664000,35.740002,0.456000,0.160000,0.690000,-46.259998,-14.160000,23.893000
2025-11-13T04:45:38.526697,0.308000,0.179000,0.828000,-52.756001,-9.527000,1.397000,-0.248000,-0.042000,0.930000,-45.633999,22.840000,-69.655998,0.752000,0.008000,0.046000,-23.504000,-14.527000,62.992001,0.632000,0.124000,0.479000,-53.298000,-0.489000,34.556999,0.423000,0.125000,0.667000,-51.327999,-19.405001,21.167999
2025-11-13T04:45:38.526789,0.317000,0.104000,0.768000,-55.145000,-12.863000,1.893000,-0.219000,-0.072000,0.898000,-43.504002,13.084000,-60.625999,0.720000,-0.034000,0.037000,-22.855000,-17.176001,55.962002,0.571000,0.060000,0.448000,-53.862999,-12.771000,31.794001,0.423000,0.046000,0.592000,-51.450001,-19.625999,18.466000
2025-11-13T04:45:38.527471,0.272000,0.339000,0.937000,22.344000,16.031000,-7.885000,-0.383000,0.120000,1.113000,30.061001,-1.145000,19.763000,0.954000,0.115000,0.134000,-0.763000,14.130000,-25.992001,0.687000,0.298000,0.627000,10.962000,10.237000,-20.594999,0.473000,0.318000,0.803000,23.496000,10.275000,-14.191000
2025-11-13T04:45:38.527574,0.290000,0.343000,0.942000,24.916000,9.008000,-6.885000,-0.369000,0.116000,1.117000,25.153000,-7.366000,16.747999,0.977000,0.125000,0.146000,4.038000,7.954000,-25.031000,0.692000,0.311000,0.653000,15.282000,5.328000,-18.434999,0.477000,0.326000,0.829000,26.496000,5.221000,-11.000000
2025-11-13T04:45:38.527677,0.301000,0.354000,0.966000,27.672001,3.824000,-3.992000,-0.333000,0.129000,1.120000,20.809000,-10.641000,16.832001,1.006000,0.138000,0.164000,4.550000,4.466000,-27.038000,0.706000,0.318000,0.678000,15.374000,0.939000,-15.817000,0.489000,0.340000,0.855000,25.313000,2.481000,-9.214000
2025-11-13T04:45:38.527769,0.305000,0.358000,0.999000,25.091999,1.954000,-1.687000,-0.331000,0.117000,1.097000,14.985000,-13.053000,20.740000,1.040000,0.131000,0.167000,4.977000,2.008000,-25.725000,0.714000,0.322000,0.699000,14.237000,-0.656000,-13.405000,0.488000,0.335000,0.865000,23.243999,-0.244000,-6.992000
2025-11-13T04:45:38.579099,0.318000,0.339000,0.989000,17.205999,1.389000,3.061000,-0.337000,0.102000,1.068000,7.191000,-12.916000,22.542000,1.039000,0.118000,0.171000,7.695000,0.336000,-19.504000,0.708000,0.310000,0.696000,10.107000,-3.076000,-8.443000,0.479000,0.316000,0.852000,17.052999,-0.817000,-3.664000
2025-11-13T04:45:38.579207,0.305000,0.323000,0.971000,14.015000,3.206000,3.672000,-0.335000,0.100000,1.040000,7.153000,-12.710000,24.061001,1.028000,0.134000,0.202000,7.023000,1.122000,-19.855000,0.687000,0.305000,0.688000,8.160000,-2.229000,-8.282000,0.459000,0.303000,0.834000,15.786000,-0.290000,-4.214000
2025-11-13T04:45:38.579313,0.293000,0.315000,0.959000,12.885000,5.084000,3.863000,-0.339000,0.103000,1.039000,8.618000,-11.618000,26.136999,1.037000,0.132000,0.206000,6.321000,3.557000,-20.496000,0.678000,0.307000,0.686000,8.947000,-0.725000,-9.962000,0.461000,0.305000,0.825000,17.183001,1.725000,-5.626000
2025-11-13T04:45:38.579405,0.286000,0.307000,0.932000,15.702000,6.458000,4.015000,-0.358000,0.110000,1.024000,11.176000,-9.916000,27.313000,1.047000,0.132000,0.207000,4.863000,5.702000,-21.763000,0.692000,0.307000,0.697000,9.718000,2.534000,-10.542000,0.475000,0.316000,0.844000,18.511000,4.718000,-5.489000
2025-11-13T04:45:38.651331,0.260000,0.346000,0.981000,21.450001,8.305000,4.870000,-0.398000,0.123000,1.042000,12.718000,-6.573000,21.298000,1.036000,0.135000,0.205000,9.901000,7.992000,-17.434999,0.672000,0.326000,0.700000,12.374000,5.053000,-7.443000,0.436000,0.342000,0.856000,19.649000,5.924000,-1.595000
2025-11-13T04:45:38.651436,0.244000,0.362000,0.992000,19.816999,7.099000,4.427000,-0.383000,0.134000,1.047000,12.702000,-7.122000,17.969000,1.004000,0.165000,0.225000,10.443000,5.687000,-17.176001,0.647000,0.348000,0.699000,12.252000,2.725000,-7.443000,0.417000,0.354000,0.844000,19.618000,3.229000,-2.076000
2025-11-13T04:45:38.651544,0.236000,0.367000,0.978000,17.763000,5.580000,2.687000,-0.364000,0.144000,1.051000,13.214000,-7.573000,15.779000,1.007000,0.190000,0.242000,8.870000,3.053000,-17.641001,0.638000,0.369000,0.698000,12.031000,1.275000,-9.191000,0.415000,0.372000,0.843000,19.450001,1.389000,-4.260000
2025-11-13T04:45:38.651636,0.245000,0.375000,0.955000,17.718000,4.160000,0.779000,-0.351000,0.158000,1.057000,13.511000,-8.336000,14.611000,1.022000,0.213000,0.231000,6.695000,3.351000,-18.243999,0.652000,0.385000,0.707000,11.168000,0.641000,-10.939000,0.432000,0.385000,0.850000,18.985001,1.260000,-6.229000
2025-11-13T04:45:38.786231,0.281000,0.405000,0.990000,18.611000,4.649000,-1.962000,-0.351000,0.175000,1.062000,15.656000,-5.832000,10.740000,1.076000,0.193000,0.223000,1.221000,5.290000,-18.014999,0.698000,0.390000,0.727000,6.450000,1.855000,-9.916000,0.467000,0.398000,0.874000,14.786000,3.267000,-6.191000
2025-11-13T04:45:38.786357,0.281000,0.412000,1.006000,15.252000,5.489000,-1.473000,-0.351000,0.176000,1.075000,14.015000,-4.481000,8.710000,1.065000,0.188000,0.216000,2.481000,4.656000,-13.160000,0.696000,0.386000,0.725000,4.802000,2.626000,-8.443000,0.461000,0.399000,0.874000,12.534000,2.725000,-5.267000
