t,IMU0_ax,IMU0_ay,IMU0_az,IMU0_gx,IMU0_gy,IMU0_gz,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz
2025-11-13T04:19:39.195126,-0.120000,0.259000,0.997000,3.550000,6.771000,-1.374000,-0.281000,0.325000,1.012000,1.458000,3.267000,-1.878000,0.858000,0.152000,0.660000,-0.908000,2.481000,-0.947000,0.457000,0.128000,0.885000,-4.939000,3.840000,-0.183000,0.132000,0.246000,0.951000,3.702000,3.321000,-0.802000
2025-11-13T04:19:39.195333,-0.121000,0.261000,0.996000,4.130000,5.931000,0.206000,-0.282000,0.323000,1.021000,1.924000,1.863000,-1.183000,0.842000,0.146000,0.648000,-0.618000,1.924000,-0.809000,0.432000,0.123000,0.870000,-3.641000,2.947000,-0.031000,0.122000,0.239000,0.942000,4.840000,1.664000,0.092000
2025-11-13T04:19:39.195436,-0.116000,0.252000,0.997000,5.214000,4.618000,0.779000,-0.278000,0.329000,1.036000,0.565000,1.176000,-2.046000,0.846000,0.145000,0.647000,0.595000,1.481000,-3.511000,0.447000,0.128000,0.886000,-1.954000,2.221000,-0.069000,0.140000,0.249000,0.951000,6.519000,1.466000,0.504000
2025-11-13T04:19:39.195528,-0.108000,0.265000,0.994000,7.191000,4.489000,1.947000,-0.276000,0.331000,1.018000,-1.221000,0.534000,-3.336000,0.887000,0.148000,0.649000,1.702000,0.176000,-0.992000,0.450000,0.138000,0.902000,-2.527000,2.740000,0.557000,0.139000,0.261000,0.969000,5.939000,2.130000,1.298000
2025-11-13T04:19:39.255111,-0.100000,0.275000,1.027000,3.931000,7.305000,2.076000,-0.242000,0.310000,0.979000,0.000000,5.244000,-2.550000,0.906000,0.168000,0.690000,1.840000,4.298000,2.206000,0.474000,0.144000,0.923000,-4.038000,7.183000,1.985000,0.154000,0.272000,0.990000,3.611000,7.702000,1.511000
2025-11-13T04:19:39.255229,-0.094000,0.279000,1.019000,2.794000,11.504000,1.649000,-0.239000,0.311000,0.985000,3.374000,8.947000,0.183000,0.920000,0.165000,0.683000,-0.496000,8.023000,3.847000,0.483000,0.142000,0.937000,-5.496000,9.695000,2.908000,0.157000,0.273000,0.996000,1.534000,11.794000,1.328000
2025-11-13T04:19:39.255330,-0.096000,0.286000,1.041000,1.779000,15.786000,1.802000,-0.265000,0.324000,1.021000,6.099000,11.611000,2.305000,0.927000,0.165000,0.678000,-0.092000,11.053000,5.580000,0.489000,0.148000,0.926000,-6.092000,11.878000,3.603000,0.152000,0.279000,1.006000,0.786000,12.962000,2.046000
2025-11-13T04:19:39.255422,-0.116000,0.298000,1.063000,0.084000,17.649000,2.061000,-0.279000,0.334000,1.057000,6.969000,13.015000,2.542000,0.914000,0.169000,0.676000,1.069000,12.466000,7.267000,0.474000,0.150000,0.929000,-5.824000,12.214000,4.885000,0.143000,0.282000,1.015000,0.122000,13.176000,3.351000
2025-11-13T04:19:39.391164,-0.161000,0.294000,1.061000,-2.931000,10.443000,0.733000,-0.298000,0.338000,1.099000,2.305000,7.153000,-0.252000,0.861000,0.185000,0.670000,-0.740000,3.252000,4.802000,0.440000,0.157000,0.922000,-7.359000,2.496000,2.160000,0.108000,0.279000,0.997000,-2.260000,3.771000,0.771000
2025-11-13T04:19:39.391274,-0.150000,0.295000,1.049000,-2.893000,7.023000,-0.481000,-0.278000,0.342000,1.079000,-0.023000,4.565000,-1.496000,0.889000,0.175000,0.654000,-0.183000,1.115000,4.779000,0.457000,0.155000,0.926000,-8.366000,-0.550000,2.458000,0.141000,0.281000,0.995000,-3.282000,1.496000,1.176000
2025-11-13T04:19:39.391381,-0.115000,0.304000,1.056000,-4.618000,4.489000,-1.099000,-0.259000,0.345000,1.057000,-2.725000,5.328000,-1.092000,0.905000,0.163000,0.650000,0.336000,-0.504000,7.756000,0.479000,0.158000,0.930000,-9.740000,-2.015000,3.756000,0.166000,0.290000,1.011000,-3.496000,0.992000,2.458000
2025-11-13T04:19:39.391473,-0.076000,0.312000,1.052000,-4.916000,5.947000,1.000000,-0.242000,0.353000,1.034000,-5.519000,7.756000,-1.282000,0.943000,0.153000,0.653000,1.992000,-1.183000,11.267000,0.520000,0.158000,0.928000,-9.008000,-4.237000,7.733000,0.198000,0.286000,0.999000,-2.626000,2.916000,5.771000
2025-11-13T04:19:39.531111,-0.073000,0.287000,1.029000,-9.221000,11.992000,6.611000,-0.262000,0.319000,0.993000,-8.527000,18.840000,-4.092000,0.893000,0.149000,0.677000,3.473000,5.588000,21.618000,0.468000,0.134000,0.896000,-9.817000,5.534000,17.099001,0.144000,0.254000,0.955000,-6.641000,11.489000,13.267000
2025-11-13T04:19:39.531221,-0.107000,0.263000,1.007000,-12.771000,13.870000,7.275000,-0.264000,0.305000,1.013000,-10.779000,20.473000,-3.786000,0.832000,0.132000,0.635000,3.084000,5.809000,21.954000,0.423000,0.119000,0.861000,-11.229000,6.290000,18.167999,0.108000,0.232000,0.925000,-8.611000,10.718000,13.473000
2025-11-13T04:19:39.531339,-0.132000,0.242000,0.979000,-15.863000,11.870000,7.443000,-0.275000,0.304000,1.004000,-12.435000,18.672001,-1.710000,0.778000,0.115000,0.598000,4.771000,3.557000,20.855000,0.397000,0.096000,0.821000,-10.550000,2.252000,17.672001,0.092000,0.208000,0.892000,-8.649000,6.084000,13.756000
2025-11-13T04:19:39.531430,-0.132000,0.215000,0.944000,-15.519000,8.183000,8.641000,-0.292000,0.294000,0.994000,-14.221000,14.466000,0.031000,0.757000,0.104000,0.589000,7.901000,0.901000,17.511000,0.385000,0.081000,0.798000,-8.336000,-0.878000,16.878000,0.092000,0.189000,0.852000,-6.565000,3.252000,13.641000
2025-11-13T04:19:39.585607,-0.144000,0.267000,1.026000,1.603000,-4.122000,3.092000,-0.290000,0.324000,1.005000,-4.977000,-5.634000,3.458000,0.856000,0.134000,0.680000,3.252000,-7.038000,-1.344000,0.450000,0.128000,0.926000,-3.603000,-5.626000,1.939000,0.124000,0.269000,0.997000,-0.939000,-5.969000,3.046000
2025-11-13T04:19:39.585738,-0.139000,0.279000,1.038000,-2.366000,-4.313000,3.160000,-0.295000,0.320000,1.016000,-7.718000,-4.458000,3.046000,0.878000,0.148000,0.675000,1.908000,-8.092000,2.260000,0.441000,0.132000,0.920000,-6.534000,-7.351000,3.229000,0.103000,0.267000,1.000000,-3.992000,-6.977000,3.969000
2025-11-13T04:19:39.585864,-0.147000,0.281000,1.048000,-6.634000,-5.305000,2.908000,-0.298000,0.313000,1.021000,-8.870000,-3.206000,2.000000,0.874000,0.153000,0.682000,1.511000,-8.687000,4.038000,0.440000,0.142000,0.937000,-8.542000,-8.359000,4.237000,0.102000,0.270000,0.995000,-6.145000,-7.664000,3.153000
2025-11-13T04:19:39.585957,-0.163000,0.271000,1.034000,-9.466000,-5.298000,1.214000,-0.308000,0.312000,1.014000,-9.527000,-2.908000,-0.122000,0.883000,0.167000,0.703000,0.412000,-9.046000,6.397000,0.418000,0.141000,0.937000,-11.038000,-8.779000,3.183000,0.089000,0.263000,0.990000,-8.031000,-7.847000,2.008000
2025-11-13T04:19:39.665293,-0.105000,0.273000,1.018000,-5.901000,-10.107000,-3.084000,-0.277000,0.336000,1.042000,-12.748000,-6.214000,-4.626000,0.887000,0.141000,0.635000,-4.069000,-13.809000,2.458000,0.480000,0.138000,0.897000,-12.153000,-12.687000,1.634000,0.159000,0.268000,0.984000,-7.000000,-11.962000,1.458000
2025-11-13T04:19:39.665402,-0.092000,0.286000,1.035000,-6.069000,-10.580000,-1.122000,-0.272000,0.329000,1.030000,-14.458000,-6.038000,-4.756000,0.907000,0.146000,0.654000,-2.023000,-14.634000,4.863000,0.480000,0.145000,0.920000,-11.260000,-12.733000,3.908000,0.155000,0.276000,0.997000,-8.046000,-11.679000,3.550000
2025-11-13T04:19:39.665510,-0.091000,0.291000,1.048000,-8.053000,-9.618000,1.130000,-0.250000,0.334000,1.034000,-16.709999,-4.160000,-4.565000,0.913000,0.159000,0.684000,-3.046000,-14.702000,7.580000,0.479000,0.151000,0.936000,-13.107000,-12.618000,6.656000,0.155000,0.287000,1.006000,-10.672000,-10.511000,4.397000
2025-11-13T04:19:39.665603,-0.112000,0.302000,1.065000,-12.924000,-8.366000,1.015000,-0.255000,0.323000,1.021000,-19.603001,-0.534000,-4.618000,0.929000,0.155000,0.657000,-2.725000,-14.779000,14.115000,0.472000,0.150000,0.926000,-16.365999,-12.076000,8.260000,0.145000,0.282000,1.000000,-14.298000,-10.458000,5.099000
2025-11-13T04:19:39.715218,-0.029000,0.240000,0.979000,-17.603001,2.908000,2.840000,-0.235000,0.288000,0.968000,-16.427000,12.947000,-0.702000,0.953000,0.115000,0.637000,-2.473000,-1.855000,18.129999,0.517000,0.105000,0.879000,-16.313000,-0.015000,15.252000,0.207000,0.229000,0.951000,-12.771000,4.427000,10.679000
2025-11-13T04:19:39.715324,-0.038000,0.241000,0.998000,-14.954000,9.420000,6.809000,-0.256000,0.295000,0.994000,-12.618000,16.489000,2.450000,0.931000,0.096000,0.611000,2.527000,2.382000,22.136999,0.507000,0.100000,0.883000,-13.863000,2.427000,18.153000,0.195000,0.232000,0.969000,-11.794000,7.985000,13.817000
