t,IMU0_ax,IMU0_ay,IMU0_az,IMU0_gx,IMU0_gy,IMU0_gz,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz
2025-11-13T04:43:12.671744,0.375000,0.541000,0.819000,-3.489000,2.534000,-2.130000,0.037000,0.264000,1.075000,-1.847000,3.519000,-3.527000,0.941000,0.391000,-0.054000,-2.305000,0.824000,3.626000,0.749000,0.539000,0.425000,-9.626000,0.977000,0.496000,0.529000,0.529000,0.671000,-2.389000,1.153000,-1.260000
2025-11-13T04:43:12.671928,0.384000,0.521000,0.795000,-2.840000,3.893000,-2.771000,0.049000,0.265000,1.072000,-0.305000,3.870000,-3.359000,0.928000,0.387000,-0.057000,-1.748000,1.038000,2.672000,0.746000,0.542000,0.422000,-8.962000,1.557000,-0.115000,0.528000,0.522000,0.674000,-2.290000,2.206000,-1.802000
2025-11-13T04:43:12.672020,0.386000,0.521000,0.777000,-0.420000,4.992000,-2.565000,0.057000,0.270000,1.082000,0.748000,3.550000,-2.290000,0.932000,0.388000,-0.045000,-1.542000,1.802000,1.748000,0.743000,0.538000,0.415000,-8.267000,2.229000,-0.366000,0.530000,0.521000,0.671000,-1.298000,2.679000,-1.702000
2025-11-13T04:43:12.672117,0.391000,0.529000,0.807000,0.733000,4.916000,-2.198000,0.054000,0.269000,1.083000,0.504000,3.420000,-1.412000,0.921000,0.385000,-0.060000,-1.542000,2.595000,1.298000,0.748000,0.539000,0.418000,-7.573000,2.977000,-0.679000,0.535000,0.531000,0.679000,0.031000,2.481000,-1.244000
2025-11-13T04:43:12.673717,0.375000,0.533000,0.805000,0.534000,3.031000,1.344000,0.042000,0.269000,1.083000,-1.672000,1.183000,1.061000,0.930000,0.394000,-0.036000,1.275000,-0.649000,0.382000,0.731000,0.546000,0.438000,-5.168000,-0.496000,1.252000,0.509000,0.532000,0.680000,0.687000,0.435000,1.130000
2025-11-13T04:43:12.673829,0.358000,0.537000,0.802000,0.519000,2.969000,0.809000,0.032000,0.272000,1.079000,-1.435000,1.351000,0.603000,0.934000,0.396000,-0.032000,0.481000,-0.053000,0.504000,0.726000,0.547000,0.442000,-6.229000,0.595000,0.313000,0.503000,0.536000,0.690000,0.443000,0.542000,-0.405000
2025-11-13T04:43:12.673919,0.360000,0.530000,0.807000,0.656000,2.725000,-0.420000,0.029000,0.265000,1.075000,-0.908000,1.427000,-0.779000,0.934000,0.394000,-0.021000,-0.382000,-0.282000,0.809000,0.729000,0.550000,0.448000,-7.000000,0.382000,-0.198000,0.509000,0.536000,0.692000,-0.435000,0.901000,-1.046000
2025-11-13T04:43:12.674015,0.359000,0.536000,0.813000,0.634000,2.733000,-1.359000,0.027000,0.269000,1.073000,-0.221000,1.542000,-0.840000,0.943000,0.393000,-0.025000,-1.038000,-0.328000,1.244000,0.737000,0.548000,0.450000,-8.107000,0.435000,-1.000000,0.506000,0.535000,0.690000,-0.924000,1.198000,-1.977000
2025-11-13T04:43:12.674540,0.376000,0.541000,0.814000,-0.305000,3.924000,-3.053000,0.033000,0.277000,1.090000,0.656000,2.603000,-2.901000,0.943000,0.384000,-0.047000,-2.305000,1.450000,2.160000,0.748000,0.542000,0.439000,-9.405000,1.496000,-1.229000,0.526000,0.527000,0.686000,-1.901000,1.748000,-2.176000
2025-11-13T04:43:12.674647,0.375000,0.541000,0.819000,-0.786000,4.023000,-3.031000,0.045000,0.276000,1.094000,0.550000,3.099000,-2.702000,0.939000,0.380000,-0.046000,-1.740000,1.275000,2.305000,0.754000,0.536000,0.431000,-8.427000,2.076000,-0.458000,0.527000,0.528000,0.685000,-1.374000,2.183000,-1.145000
2025-11-13T04:43:12.674738,0.387000,0.537000,0.813000,-0.443000,4.198000,-2.206000,0.044000,0.281000,1.099000,-0.015000,3.405000,-1.244000,0.929000,0.381000,-0.050000,-1.183000,1.924000,1.954000,0.748000,0.531000,0.422000,-7.679000,1.870000,0.420000,0.528000,0.528000,0.685000,-0.611000,1.847000,-0.290000
2025-11-13T04:43:12.674851,0.384000,0.538000,0.809000,-0.420000,4.046000,-0.595000,0.037000,0.277000,1.091000,-0.969000,2.840000,-0.412000,0.922000,0.379000,-0.050000,0.015000,0.527000,1.031000,0.739000,0.533000,0.430000,-6.588000,1.168000,0.771000,0.518000,0.531000,0.689000,0.069000,1.153000,0.092000
2025-11-13T04:43:12.751194,0.373000,0.536000,0.802000,0.954000,3.916000,-1.466000,0.037000,0.277000,1.094000,-0.260000,1.939000,-1.153000,0.923000,0.392000,-0.039000,-0.435000,0.519000,0.366000,0.731000,0.546000,0.443000,-6.504000,0.580000,-0.435000,0.509000,0.539000,0.685000,0.015000,0.672000,-1.023000
2025-11-13T04:43:12.751306,0.362000,0.543000,0.812000,0.481000,2.908000,-1.153000,0.039000,0.269000,1.084000,-1.267000,2.061000,-1.122000,0.936000,0.390000,-0.034000,-1.061000,-0.427000,1.137000,0.734000,0.546000,0.445000,-7.595000,0.244000,-0.229000,0.512000,0.538000,0.691000,-0.985000,0.458000,-1.137000
2025-11-13T04:43:12.751399,0.361000,0.540000,0.812000,-0.366000,2.710000,-2.053000,0.039000,0.264000,1.077000,-1.565000,2.443000,-1.947000,0.934000,0.389000,-0.035000,-2.076000,0.450000,1.969000,0.733000,0.546000,0.445000,-8.954000,0.580000,-0.466000,0.513000,0.531000,0.692000,-1.931000,0.237000,-1.618000
2025-11-13T04:43:12.751489,0.375000,0.535000,0.815000,-2.000000,2.794000,-3.015000,0.037000,0.263000,1.065000,-0.931000,3.107000,-2.733000,0.928000,0.389000,-0.037000,-2.771000,0.710000,2.565000,0.738000,0.538000,0.435000,-9.450000,0.947000,-0.519000,0.516000,0.528000,0.679000,-2.336000,1.122000,-2.275000
2025-11-13T04:43:12.758835,0.219000,0.445000,0.897000,-1.336000,4.634000,-2.115000,-0.094000,0.229000,1.067000,-0.145000,3.450000,-1.588000,0.996000,0.214000,0.063000,-1.145000,2.260000,2.313000,0.670000,0.380000,0.634000,-8.130000,2.267000,0.099000,0.357000,0.366000,0.839000,-1.145000,2.176000,-0.962000
