t,IMU0_ax,IMU0_ay,IMU0_az,IMU0_gx,IMU0_gy,IMU0_gz,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz
2025-11-13T04:15:20.571440,0.151000,0.973000,-0.274000,-40.748001,-0.260000,14.122000,0.454000,0.954000,0.193000,-43.877998,9.168000,-5.061000,-0.220000,0.970000,0.004000,-0.344000,-6.092000,45.084000,-0.146000,0.962000,-0.317000,-25.747999,-2.107000,39.808998,0.065000,0.923000,-0.493000,-33.640999,4.237000,27.594999
2025-11-13T04:15:20.571635,0.142000,0.959000,-0.286000,-40.298000,3.603000,15.427000,0.446000,0.945000,0.191000,-43.122002,12.160000,-2.557000,-0.226000,0.969000,0.009000,0.580000,-2.008000,45.014999,-0.152000,0.958000,-0.326000,-24.802000,1.519000,40.182999,0.055000,0.921000,-0.503000,-32.359001,7.786000,27.900999
2025-11-13T04:15:20.571739,0.135000,0.956000,-0.293000,-39.351002,6.710000,16.282000,0.438000,0.939000,0.181000,-42.702000,14.947000,-1.183000,-0.235000,0.968000,0.016000,1.237000,1.527000,45.243999,-0.163000,0.958000,-0.319000,-24.115000,4.802000,40.000000,0.048000,0.920000,-0.496000,-31.985001,10.809000,27.374001
2025-11-13T04:15:20.571832,0.126000,0.959000,-0.291000,-39.030998,10.046000,16.809000,0.444000,0.941000,0.180000,-41.884998,17.405001,-0.679000,-0.240000,0.976000,0.019000,1.687000,4.382000,44.931000,-0.174000,0.962000,-0.316000,-24.496000,7.427000,39.962002,0.036000,0.931000,-0.488000,-32.335999,13.725000,27.221001
2025-11-13T04:15:20.580587,0.111000,0.962000,-0.303000,-39.411999,15.939000,16.237000,0.441000,0.945000,0.162000,-39.351002,22.518999,2.695000,-0.264000,0.985000,0.026000,0.496000,9.634000,44.351002,-0.195000,0.973000,-0.326000,-25.481001,13.008000,38.382000,0.016000,0.933000,-0.509000,-32.122002,18.900999,25.389000
2025-11-13T04:15:20.580691,0.100000,0.960000,-0.310000,-38.495998,17.763000,15.336000,0.429000,0.944000,0.163000,-38.588001,24.214001,3.160000,-0.270000,0.985000,0.022000,0.382000,12.137000,43.595001,-0.202000,0.969000,-0.319000,-25.298000,15.130000,37.327999,0.012000,0.930000,-0.511000,-31.107000,20.634001,24.076000
2025-11-13T04:15:20.580794,0.096000,0.963000,-0.309000,-37.801998,19.771000,15.076000,0.422000,0.945000,0.166000,-37.344002,26.091999,3.221000,-0.272000,0.982000,0.026000,-0.336000,14.130000,42.847000,-0.202000,0.968000,-0.323000,-25.252001,17.031000,36.366001,0.010000,0.927000,-0.511000,-31.014999,22.641001,23.153000
2025-11-13T04:15:20.580887,0.102000,0.958000,-0.306000,-37.290001,21.832001,14.076000,0.428000,0.949000,0.160000,-36.160000,27.832001,3.275000,-0.273000,0.982000,0.032000,-0.802000,16.115000,42.549999,-0.201000,0.967000,-0.323000,-25.840000,18.778999,35.717999,0.011000,0.927000,-0.499000,-30.709999,24.396999,22.183001
2025-11-13T04:15:20.587460,0.078000,0.925000,-0.304000,-30.954000,30.252001,14.305000,0.384000,0.929000,0.170000,-28.298000,33.046001,11.679000,-0.275000,0.942000,0.043000,1.771000,24.763000,36.419998,-0.216000,0.924000,-0.303000,-20.496000,27.504000,30.702000,-0.011000,0.889000,-0.488000,-22.870001,31.855000,19.611000
2025-11-13T04:15:20.587565,0.063000,0.919000,-0.298000,-28.534000,31.205999,15.282000,0.363000,0.928000,0.170000,-26.992001,33.106998,12.771000,-0.280000,0.933000,0.047000,3.260000,26.052999,34.724998,-0.221000,0.919000,-0.293000,-18.344000,28.434999,30.282000,-0.026000,0.888000,-0.473000,-20.267000,32.374001,20.099001
