t,IMU0_ax,IMU0_ay,IMU0_az,IMU0_gx,IMU0_gy,IMU0_gz,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz
2025-11-13T04:36:52.906661,-0.076000,0.446000,1.011000,1.191000,0.718000,-4.718000,-0.458000,0.435000,0.835000,1.359000,0.053000,-3.115000,1.002000,0.430000,0.493000,-1.443000,0.702000,-1.885000,0.773000,0.361000,0.709000,-8.023000,2.702000,-2.473000,0.290000,0.374000,0.963000,-0.618000,5.137000,-5.275000
2025-11-13T04:36:52.906838,-0.096000,0.406000,0.967000,1.015000,8.985000,-6.481000,-0.468000,0.409000,0.793000,7.053000,6.458000,-3.328000,0.974000,0.432000,0.513000,-6.359000,9.565000,-0.366000,0.731000,0.346000,0.715000,-12.107000,9.977000,-2.603000,0.249000,0.352000,0.934000,-2.099000,11.710000,-7.718000
2025-11-13T04:36:52.906963,-0.133000,0.386000,0.951000,2.634000,15.344000,-10.122000,-0.485000,0.417000,0.835000,12.603000,10.496000,-3.947000,0.922000,0.406000,0.483000,-10.840000,14.069000,0.260000,0.692000,0.324000,0.684000,-15.031000,14.160000,-3.519000,0.230000,0.340000,0.912000,-2.893000,14.313000,-9.695000
2025-11-13T04:36:52.907056,-0.138000,0.382000,0.948000,3.275000,15.969000,-12.244000,-0.496000,0.427000,0.861000,13.794000,10.595000,-4.069000,0.866000,0.390000,0.436000,-12.053000,13.305000,-0.947000,0.670000,0.312000,0.655000,-15.435000,13.847000,-5.473000,0.222000,0.332000,0.891000,-1.733000,12.473000,-10.374000
2025-11-13T04:36:52.981746,-0.129000,0.421000,0.962000,3.130000,3.702000,-7.901000,-0.470000,0.448000,0.922000,5.130000,-0.481000,-4.695000,0.836000,0.397000,0.382000,-5.733000,-1.595000,-3.008000,0.656000,0.340000,0.624000,-9.969000,-2.244000,-5.947000,0.227000,0.372000,0.898000,-0.092000,-3.328000,-7.153000
2025-11-13T04:36:52.981875,-0.132000,0.441000,0.976000,1.122000,-2.023000,-7.595000,-0.466000,0.455000,0.930000,1.427000,-4.305000,-5.160000,0.859000,0.416000,0.387000,-4.603000,-7.168000,-3.527000,0.686000,0.360000,0.641000,-8.878000,-7.580000,-5.626000,0.256000,0.387000,0.906000,0.435000,-8.336000,-6.244000
2025-11-13T04:36:52.981988,-0.114000,0.451000,0.977000,-1.115000,-6.733000,-7.382000,-0.461000,0.457000,0.926000,-1.870000,-6.656000,-6.924000,0.900000,0.427000,0.398000,-2.878000,-10.107000,-2.130000,0.709000,0.375000,0.637000,-9.305000,-10.710000,-4.504000,0.277000,0.393000,0.905000,-0.420000,-10.687000,-5.130000
2025-11-13T04:36:52.982079,-0.078000,0.449000,0.966000,-2.527000,-8.939000,-7.122000,-0.434000,0.449000,0.914000,-3.336000,-7.229000,-8.695000,0.914000,0.439000,0.396000,-2.443000,-11.084000,-0.351000,0.731000,0.379000,0.629000,-9.817000,-11.496000,-3.626000,0.293000,0.397000,0.908000,-2.405000,-11.305000,-4.695000
2025-11-13T04:36:53.034408,-0.159000,0.372000,0.950000,-4.832000,7.977000,3.786000,-0.512000,0.419000,0.826000,-4.595000,6.687000,0.366000,0.865000,0.363000,0.480000,1.672000,3.275000,7.557000,0.643000,0.297000,0.693000,-8.130000,2.412000,6.794000,0.173000,0.317000,0.914000,-4.908000,3.229000,4.496000
2025-11-13T04:36:53.034513,-0.191000,0.371000,0.946000,-5.634000,6.695000,3.015000,-0.530000,0.428000,0.829000,-5.145000,5.382000,-1.061000,0.846000,0.362000,0.481000,0.756000,1.275000,7.076000,0.636000,0.286000,0.686000,-8.336000,0.718000,6.206000,0.169000,0.309000,0.901000,-4.687000,1.107000,3.817000
