t,IMU0_ax,IMU0_ay,IMU0_az,IMU0_gx,IMU0_gy,IMU0_gz,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz
2025-11-13T04:36:11.574144,-0.130000,0.475000,0.909000,3.244000,6.267000,-1.229000,-0.459000,0.459000,0.879000,2.649000,3.153000,2.137000,0.877000,0.369000,0.466000,-0.359000,3.664000,-1.466000,0.652000,0.313000,0.682000,-5.137000,3.809000,-1.695000,0.245000,0.402000,0.878000,3.214000,3.244000,-1.061000
2025-11-13T04:36:11.574355,-0.125000,0.479000,0.913000,2.817000,5.412000,-0.305000,-0.467000,0.462000,0.873000,1.374000,2.145000,2.076000,0.877000,0.364000,0.453000,0.687000,1.863000,-1.672000,0.653000,0.319000,0.685000,-4.038000,2.718000,-1.145000,0.238000,0.403000,0.890000,3.313000,1.794000,-0.015000
2025-11-13T04:36:11.574448,-0.138000,0.475000,0.913000,2.344000,4.435000,1.145000,-0.466000,0.460000,0.879000,-0.145000,0.794000,1.893000,0.882000,0.369000,0.458000,2.252000,0.458000,-1.626000,0.653000,0.322000,0.694000,-2.885000,0.573000,-0.878000,0.240000,0.397000,0.877000,2.863000,0.252000,0.191000
2025-11-13T04:36:11.574547,-0.139000,0.471000,0.911000,2.214000,3.168000,0.595000,-0.465000,0.447000,0.859000,-0.252000,0.573000,1.656000,0.892000,0.376000,0.473000,2.099000,0.137000,-1.992000,0.656000,0.320000,0.704000,-3.649000,-0.290000,-1.122000,0.244000,0.403000,0.892000,2.893000,0.282000,-0.450000
2025-11-13T04:36:11.649080,-0.117000,0.455000,0.903000,-1.099000,3.153000,-0.679000,-0.454000,0.447000,0.867000,-1.099000,2.107000,-1.137000,0.893000,0.376000,0.474000,0.405000,0.573000,1.359000,0.663000,0.310000,0.684000,-5.992000,0.748000,0.206000,0.264000,0.381000,0.872000,0.588000,1.305000,0.069000
2025-11-13T04:36:11.649194,-0.114000,0.451000,0.899000,1.031000,4.321000,-0.305000,-0.451000,0.445000,0.861000,-0.198000,2.336000,0.641000,0.897000,0.370000,0.463000,0.031000,1.702000,-0.496000,0.666000,0.312000,0.684000,-5.550000,2.374000,-0.351000,0.261000,0.394000,0.878000,1.511000,2.168000,-0.130000
2025-11-13T04:36:11.649306,-0.115000,0.468000,0.912000,1.809000,4.985000,-0.046000,-0.462000,0.446000,0.877000,0.908000,2.405000,1.031000,0.896000,0.373000,0.457000,0.092000,1.878000,-0.412000,0.669000,0.320000,0.686000,-5.084000,2.573000,-0.641000,0.254000,0.399000,0.882000,1.954000,2.229000,-0.687000
2025-11-13T04:36:11.649424,-0.125000,0.473000,0.920000,1.931000,4.962000,-0.061000,-0.457000,0.453000,0.883000,0.702000,2.107000,1.137000,0.899000,0.377000,0.458000,0.527000,1.931000,-0.595000,0.665000,0.324000,0.693000,-4.786000,1.901000,-0.481000,0.257000,0.416000,0.892000,1.649000,1.443000,-0.031000
2025-11-13T04:36:11.774313,-0.123000,0.479000,0.925000,-0.565000,3.496000,1.260000,-0.457000,0.456000,0.872000,-2.252000,1.985000,-0.183000,0.891000,0.377000,0.458000,2.435000,-0.176000,1.145000,0.658000,0.317000,0.683000,-3.534000,0.183000,2.214000,0.254000,0.404000,0.881000,1.298000,-0.344000,2.038000
2025-11-13T04:36:11.774437,-0.127000,0.473000,0.921000,-0.664000,3.275000,1.198000,-0.458000,0.452000,0.854000,-2.733000,1.641000,0.176000,0.889000,0.381000,0.464000,2.336000,-0.115000,1.023000,0.652000,0.325000,0.702000,-3.725000,-0.145000,1.611000,0.242000,0.405000,0.877000,1.351000,0.107000,1.817000
