t,IMU0_ax,IMU0_ay,IMU0_az,IMU0_gx,IMU0_gy,IMU0_gz,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz
2025-11-13T04:39:32.083789,0.064000,0.514000,0.758000,-18.534000,-46.840000,-42.962002,-0.146000,0.440000,0.892000,-17.091999,-27.908001,-48.717999,0.730000,0.501000,0.276000,-56.969002,-42.389000,6.634000,0.498000,0.523000,0.496000,-57.374001,-42.801998,-22.351000,0.285000,0.493000,0.628000,-36.573002,-41.426998,-40.191002
2025-11-13T04:39:32.084008,0.067000,0.507000,0.782000,-17.420000,-45.145000,-43.389000,-0.140000,0.413000,0.905000,-15.405000,-28.374001,-48.655998,0.761000,0.492000,0.284000,-55.443001,-41.106998,3.229000,0.516000,0.516000,0.526000,-55.000000,-40.182999,-24.511000,0.292000,0.507000,0.681000,-33.611000,-40.389000,-40.411999
2025-11-13T04:39:32.084105,0.074000,0.487000,0.767000,-14.710000,-42.511002,-43.785999,-0.133000,0.400000,0.925000,-13.931000,-27.816999,-49.785999,0.765000,0.495000,0.284000,-55.014999,-40.655998,2.771000,0.517000,0.528000,0.548000,-55.221001,-41.938999,-25.778999,0.281000,0.522000,0.746000,-37.625999,-41.748001,-43.359001
2025-11-13T04:39:32.084206,0.058000,0.496000,0.798000,-12.992000,-43.214001,-44.763000,-0.134000,0.392000,0.943000,-15.527000,-30.160000,-51.084000,0.782000,0.493000,0.277000,-57.266998,-44.106998,4.313000,0.539000,0.540000,0.563000,-58.098999,-47.992001,-25.136999,0.291000,0.527000,0.745000,-42.840000,-45.869999,-43.916000
2025-11-13T04:39:32.173637,0.110000,0.503000,0.841000,-24.023001,-52.625999,-47.290001,-0.100000,0.331000,0.933000,-21.205999,-30.573000,-54.977001,0.814000,0.439000,0.207000,-60.275002,-46.327999,16.046000,0.598000,0.484000,0.505000,-64.802002,-58.344002,-17.412001,0.377000,0.475000,0.715000,-51.389000,-52.969002,-41.458000
2025-11-13T04:39:32.173762,0.167000,0.457000,0.804000,-23.260000,-52.573002,-47.488998,-0.068000,0.315000,0.950000,-19.908001,-28.518999,-54.396999,0.837000,0.427000,0.229000,-59.556999,-45.480999,16.458000,0.618000,0.456000,0.483000,-64.275002,-59.153000,-17.466000,0.402000,0.428000,0.649000,-50.115002,-49.847000,-42.266998
2025-11-13T04:39:32.173854,0.198000,0.426000,0.813000,-25.594999,-50.817001,-48.305000,-0.047000,0.296000,0.964000,-19.718000,-28.389000,-52.160000,0.791000,0.438000,0.188000,-60.556999,-47.556999,13.046000,0.619000,0.441000,0.457000,-63.022999,-52.908001,-20.649000,0.417000,0.406000,0.651000,-45.869999,-48.046001,-43.053001
2025-11-13T04:39:32.173953,0.221000,0.387000,0.781000,-19.709999,-48.862999,-46.603001,-0.039000,0.292000,0.978000,-18.031000,-28.504000,-49.091999,0.807000,0.400000,0.157000,-59.320999,-43.542000,9.870000,0.639000,0.408000,0.436000,-60.655998,-52.137001,-22.365999,0.442000,0.378000,0.637000,-42.519001,-49.633999,-44.411999
2025-11-13T04:39:32.243534,0.281000,0.419000,0.870000,4.962000,-55.037998,-32.084000,-0.012000,0.269000,1.051000,-3.344000,-45.884998,-31.863001,0.861000,0.380000,0.112000,-33.869999,-56.748001,-13.260000,0.722000,0.412000,0.418000,-31.427000,-58.840000,-24.816999,0.520000,0.405000,0.714000,-16.046000,-56.901001,-32.869999
2025-11-13T04:39:32.243658,0.307000,0.444000,0.926000,5.496000,-55.037998,-28.695000,-0.026000,0.282000,1.059000,-5.366000,-46.817001,-30.434999,0.892000,0.356000,0.097000,-32.061001,-57.037998,-9.076000,0.746000,0.412000,0.456000,-24.733000,-60.969002,-22.855000,0.531000,0.398000,0.740000,-12.534000,-59.480999,-28.863001
