t,IMU0_ax,IMU0_ay,IMU0_az,IMU0_gx,IMU0_gy,IMU0_gz,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz
2025-11-13T04:34:36.334335,0.116000,0.694000,0.746000,-0.756000,5.221000,-1.038000,-0.205000,0.471000,0.962000,-1.015000,3.786000,-0.672000,0.753000,0.641000,0.396000,-0.443000,1.542000,1.344000,0.535000,0.712000,0.479000,-7.450000,2.252000,0.481000,0.338000,0.733000,0.602000,-1.145000,2.595000,-0.863000
2025-11-13T04:34:36.334513,0.105000,0.692000,0.743000,-0.802000,5.412000,-1.328000,-0.210000,0.465000,0.946000,-0.038000,3.985000,-0.756000,0.756000,0.646000,0.398000,-1.634000,2.107000,1.733000,0.541000,0.708000,0.477000,-8.122000,2.611000,-0.122000,0.343000,0.729000,0.603000,-1.008000,2.954000,-1.443000
2025-11-13T04:34:36.334628,0.101000,0.692000,0.745000,-0.214000,5.786000,-2.214000,-0.213000,0.471000,0.957000,0.855000,4.504000,-0.985000,0.763000,0.641000,0.390000,-2.313000,3.183000,1.359000,0.541000,0.707000,0.473000,-8.458000,3.366000,-0.756000,0.343000,0.732000,0.598000,-0.985000,3.473000,-1.710000
2025-11-13T04:34:36.334719,0.111000,0.696000,0.748000,-0.595000,6.122000,-2.557000,-0.209000,0.477000,0.961000,1.252000,4.908000,-1.389000,0.747000,0.633000,0.379000,-2.550000,3.366000,1.427000,0.540000,0.701000,0.471000,-8.336000,3.344000,-0.588000,0.346000,0.723000,0.600000,-0.832000,3.244000,-1.427000
2025-11-13T04:34:36.381710,0.124000,0.699000,0.740000,-0.863000,3.962000,-2.092000,-0.202000,0.484000,0.976000,-0.176000,2.298000,-1.603000,0.742000,0.642000,0.392000,-1.557000,-0.244000,0.405000,0.542000,0.707000,0.475000,-7.473000,1.229000,-1.061000,0.346000,0.738000,0.607000,-0.458000,0.473000,-1.588000
2025-11-13T04:34:36.381818,0.103000,0.697000,0.751000,0.954000,2.916000,-1.412000,-0.215000,0.476000,0.967000,-0.634000,1.351000,-0.924000,0.767000,0.638000,0.388000,-2.084000,-0.168000,0.695000,0.547000,0.710000,0.482000,-8.214000,0.031000,-0.626000,0.354000,0.736000,0.604000,-0.863000,0.733000,-1.290000
2025-11-13T04:34:36.381921,0.110000,0.709000,0.765000,-0.237000,2.969000,-2.412000,-0.208000,0.472000,0.959000,-0.176000,2.069000,-1.756000,0.766000,0.642000,0.381000,-1.855000,-0.244000,1.191000,0.546000,0.711000,0.469000,-7.878000,0.756000,-0.336000,0.359000,0.734000,0.604000,-0.710000,0.702000,-1.473000
2025-11-13T04:34:36.382011,0.124000,0.701000,0.752000,-1.000000,4.107000,-2.374000,-0.200000,0.473000,0.963000,0.328000,2.786000,-2.061000,0.764000,0.641000,0.382000,-1.511000,1.382000,1.107000,0.548000,0.713000,0.482000,-7.878000,1.252000,-0.321000,0.359000,0.738000,0.603000,-1.214000,1.725000,-1.382000
2025-11-13T04:34:36.556543,0.112000,0.691000,0.752000,-0.466000,4.794000,-2.000000,-0.216000,0.473000,0.972000,0.130000,3.137000,-0.824000,0.743000,0.620000,0.369000,-1.160000,1.641000,1.107000,0.539000,0.690000,0.463000,-6.824000,1.435000,-0.160000,0.350000,0.715000,0.590000,-0.153000,1.450000,-0.473000
2025-11-13T04:34:36.556649,0.114000,0.684000,0.740000,-0.046000,3.916000,-0.962000,-0.211000,0.472000,0.971000,-0.092000,2.282000,-0.702000,0.743000,0.622000,0.372000,0.214000,1.038000,0.626000,0.531000,0.690000,0.461000,-5.802000,0.366000,0.321000,0.344000,0.720000,0.591000,0.771000,0.641000,-0.160000
