t,IMU0_ax,IMU0_ay,IMU0_az,IMU0_gx,IMU0_gy,IMU0_gz,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz
2025-11-13T04:26:00.578152,-0.286000,0.720000,0.576000,8.557000,-6.893000,-3.779000,-0.381000,0.688000,0.691000,10.748000,-14.595000,-3.527000,0.455000,0.622000,0.814000,0.466000,-10.176000,-17.305000,0.094000,0.636000,0.758000,1.389000,-10.328000,-17.771000,-0.133000,0.711000,0.653000,12.763000,-11.389000,-15.359000
2025-11-13T04:26:00.578344,-0.320000,0.716000,0.553000,18.023001,-6.916000,-6.664000,-0.355000,0.687000,0.703000,20.458000,-15.145000,3.038000,0.519000,0.635000,0.857000,-1.748000,-6.344000,-26.565001,0.150000,0.658000,0.793000,3.252000,-6.183000,-26.420000,-0.081000,0.754000,0.692000,17.167999,-9.000000,-22.412001
2025-11-13T04:26:00.578438,-0.321000,0.760000,0.606000,25.603001,-7.786000,-13.366000,-0.399000,0.706000,0.749000,23.443001,-14.573000,5.206000,0.574000,0.616000,0.837000,-4.244000,-4.496000,-29.091999,0.201000,0.677000,0.833000,1.000000,-5.298000,-28.840000,-0.041000,0.799000,0.781000,14.336000,-8.504000,-24.664000
2025-11-13T04:26:00.578538,-0.276000,0.833000,0.704000,25.176001,-8.855000,-15.359000,-0.428000,0.714000,0.787000,23.809000,-14.198000,3.481000,0.604000,0.608000,0.839000,-6.908000,-6.847000,-25.816999,0.238000,0.681000,0.859000,-3.557000,-9.069000,-25.611000,-0.019000,0.815000,0.799000,9.031000,-11.298000,-23.031000
2025-11-13T04:26:00.712532,-0.271000,0.890000,0.833000,-0.863000,-11.786000,-6.511000,-0.454000,0.713000,0.848000,2.229000,-10.069000,-7.198000,0.671000,0.584000,0.868000,-13.099000,-17.625999,-1.779000,0.271000,0.682000,0.927000,-22.122000,-25.282000,-6.099000,-0.026000,0.819000,0.891000,-19.832001,-22.076000,-10.656000
2025-11-13T04:26:00.712659,-0.304000,0.895000,0.904000,-21.298000,-12.847000,-8.282000,-0.442000,0.684000,0.809000,-2.061000,-7.679000,-11.710000,0.658000,0.594000,0.881000,-19.052999,-21.733000,4.084000,0.266000,0.659000,0.908000,-30.069000,-28.267000,-2.969000,-0.014000,0.770000,0.841000,-26.908001,-24.664000,-10.901000
2025-11-13T04:26:00.712752,-0.298000,0.828000,0.815000,-35.962002,-13.160000,-12.634000,-0.439000,0.674000,0.781000,-1.244000,-3.763000,-13.260000,0.685000,0.575000,0.877000,-22.412001,-18.237000,5.328000,0.297000,0.627000,0.876000,-32.435001,-24.160000,-3.023000,0.031000,0.727000,0.800000,-26.641001,-20.832001,-11.313000
2025-11-13T04:26:00.712853,-0.257000,0.745000,0.699000,-33.793999,-11.069000,-17.115000,-0.429000,0.684000,0.791000,1.939000,0.763000,-12.969000,0.699000,0.554000,0.866000,-21.847000,-10.878000,4.107000,0.322000,0.597000,0.848000,-29.847000,-15.977000,-3.962000,0.057000,0.705000,0.772000,-22.336000,-11.748000,-11.534000
2025-11-13T04:26:00.994650,-0.353000,0.742000,1.032000,-187.350998,-30.473000,-32.655998,-0.377000,0.693000,0.889000,-127.625999,8.290000,-37.466000,0.659000,0.478000,0.905000,-100.542000,-29.153000,67.786003,0.321000,0.476000,0.889000,-156.794006,-58.488998,34.648998,0.021000,0.583000,0.848000,-181.031006,-63.160000,-10.099000
2025-11-13T04:26:00.994811,-0.279000,0.678000,0.848000,-200.740005,-31.099001,-31.816999,-0.381000,0.640000,0.739000,-125.695000,7.908000,-22.481001,0.631000,0.377000,0.799000,-98.129997,-31.305000,72.733002,0.353000,0.394000,0.786000,-146.298004,-43.946999,38.214001,0.110000,0.468000,0.741000,-157.335999,-52.702000,-1.450000
