t,IMU0_ax,IMU0_ay,IMU0_az,IMU0_gx,IMU0_gy,IMU0_gz,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz
2025-11-13T04:21:57.411225,-0.280000,0.360000,0.788000,-39.243999,42.206001,42.153000,-0.384000,0.487000,0.873000,-37.580002,50.655998,29.214001,0.527000,0.170000,0.666000,30.594999,23.900999,54.495998,0.139000,0.218000,0.750000,-13.481000,19.527000,64.542000,-0.079000,0.347000,0.726000,-26.344000,32.588001,49.992001
2025-11-13T04:21:57.411439,-0.281000,0.352000,0.774000,-34.847000,31.243999,41.924000,-0.381000,0.477000,0.825000,-39.672001,39.389000,28.672001,0.503000,0.159000,0.639000,36.130001,16.863001,46.466000,0.117000,0.211000,0.753000,-10.137000,9.053000,58.847000,-0.087000,0.333000,0.703000,-20.084000,22.725000,48.122002
2025-11-13T04:21:57.411533,-0.273000,0.339000,0.743000,-31.336000,22.405001,41.793999,-0.361000,0.456000,0.767000,-40.404999,29.893000,26.778999,0.503000,0.151000,0.665000,42.327999,14.107000,38.404999,0.115000,0.195000,0.720000,-4.962000,3.160000,52.840000,-0.090000,0.319000,0.672000,-14.031000,17.938999,44.167999
2025-11-13T04:21:57.411634,-0.257000,0.310000,0.687000,-27.847000,20.252001,39.938999,-0.320000,0.424000,0.674000,-38.625999,26.427000,26.649000,0.530000,0.159000,0.706000,45.640999,16.450001,30.205999,0.127000,0.195000,0.704000,0.008000,2.718000,47.000000,-0.075000,0.309000,0.636000,-7.519000,15.710000,39.869999
2025-11-13T04:21:57.412252,-0.260000,0.306000,0.613000,5.176000,29.527000,38.938999,-0.333000,0.373000,0.544000,-6.901000,29.046000,26.840000,0.476000,0.202000,0.818000,26.847000,22.565001,26.718000,0.083000,0.218000,0.740000,10.229000,30.962000,35.832001,-0.129000,0.334000,0.630000,15.206000,33.137001,33.893002
2025-11-13T04:21:57.412359,-0.308000,0.302000,0.610000,8.099000,34.160000,32.664001,-0.321000,0.361000,0.544000,0.748000,32.098999,23.205999,0.461000,0.203000,0.768000,19.565001,28.466000,20.214001,0.046000,0.233000,0.752000,5.847000,34.488998,29.290001,-0.169000,0.341000,0.654000,15.008000,35.931000,26.443001
2025-11-13T04:21:57.412451,-0.344000,0.293000,0.594000,11.718000,34.985001,24.573000,-0.355000,0.369000,0.570000,8.847000,30.756001,20.405001,0.435000,0.211000,0.750000,15.664000,31.382000,17.153000,0.025000,0.211000,0.699000,3.229000,33.595001,20.924000,-0.188000,0.340000,0.635000,14.656000,33.382000,17.344000
2025-11-13T04:21:57.412567,-0.353000,0.305000,0.616000,16.534000,31.290001,16.069000,-0.363000,0.392000,0.632000,17.267000,24.183001,16.374001,0.375000,0.203000,0.715000,12.053000,30.252001,8.145000,0.005000,0.206000,0.672000,6.084000,28.938999,11.351000,-0.180000,0.335000,0.629000,17.221001,25.763000,8.550000
2025-11-13T04:21:57.550985,-0.345000,0.329000,0.653000,27.695000,10.817000,1.542000,-0.351000,0.446000,0.754000,24.496000,2.412000,9.489000,0.413000,0.224000,0.698000,9.702000,16.634001,-16.832001,0.077000,0.232000,0.694000,15.878000,11.718000,-11.824000,-0.106000,0.357000,0.663000,28.709999,6.763000,-6.214000
2025-11-13T04:21:57.551107,-0.328000,0.336000,0.655000,36.374001,0.160000,-7.626000,-0.325000,0.442000,0.774000,29.046000,-6.328000,7.763000,0.501000,0.254000,0.733000,9.580000,13.481000,-30.198000,0.143000,0.260000,0.746000,21.709999,8.626000,-21.320999,-0.064000,0.375000,0.701000,36.290001,1.359000,-13.252000
