t,IMU0_ax,IMU0_ay,IMU0_az,IMU0_gx,IMU0_gy,IMU0_gz,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz
2025-11-13T04:44:49.461741,0.841000,0.662000,0.739000,-22.733000,-23.664000,-29.603001,0.107000,0.113000,1.305000,7.557000,0.191000,-43.466000,1.210000,0.467000,-0.237000,-42.282001,-8.634000,9.130000,1.094000,0.621000,0.379000,-44.466000,-14.328000,-19.443001,0.986000,0.630000,0.516000,-35.182999,-14.489000,-27.046000
2025-11-13T04:44:49.461916,0.781000,0.659000,0.741000,-28.382000,-14.092000,-34.458000,0.051000,0.142000,1.278000,6.260000,5.954000,-45.389000,1.120000,0.461000,-0.234000,-46.640999,-0.229000,16.481001,1.023000,0.606000,0.355000,-51.992001,-8.870000,-21.237000,0.920000,0.625000,0.505000,-41.419998,-8.122000,-29.489000
2025-11-13T04:44:49.462050,0.724000,0.665000,0.714000,-33.908001,-8.053000,-37.221001,0.028000,0.165000,1.243000,3.626000,9.244000,-46.893002,1.030000,0.455000,-0.210000,-49.160000,0.893000,20.214001,0.945000,0.602000,0.327000,-57.266998,-8.656000,-20.260000,0.847000,0.629000,0.478000,-46.953999,-6.496000,-29.221001
2025-11-13T04:44:49.462144,0.658000,0.667000,0.701000,-39.076000,-7.115000,-37.588001,-0.017000,0.176000,1.222000,1.641000,9.366000,-49.962002,0.961000,0.466000,-0.188000,-51.480999,-0.344000,24.855000,0.891000,0.604000,0.307000,-61.618000,-10.641000,-19.327999,0.802000,0.633000,0.457000,-50.953999,-8.565000,-28.809000
2025-11-13T04:44:49.462834,0.651000,0.676000,0.698000,-48.908001,-8.206000,-39.106998,0.003000,0.190000,1.187000,-6.664000,15.130000,-55.808998,1.052000,0.429000,-0.144000,-54.924000,-2.489000,32.588001,0.922000,0.601000,0.361000,-72.060997,-8.695000,-14.351000,0.825000,0.633000,0.495000,-63.145000,-5.359000,-25.908001
2025-11-13T04:44:49.462934,0.633000,0.670000,0.703000,-56.992001,-5.336000,-38.648998,-0.010000,0.192000,1.152000,-11.198000,17.832001,-58.115002,0.983000,0.416000,-0.151000,-58.542000,0.115000,43.884998,0.875000,0.585000,0.339000,-81.030998,-7.344000,-10.298000,0.779000,0.615000,0.483000,-72.350998,-3.618000,-23.587999
2025-11-13T04:44:49.463036,0.597000,0.646000,0.684000,-66.946999,-3.977000,-38.687000,0.003000,0.184000,1.122000,-17.115000,21.504000,-57.969002,0.932000,0.417000,-0.146000,-59.374001,-2.374000,49.564999,0.832000,0.557000,0.309000,-87.724998,-8.710000,-7.198000,0.738000,0.569000,0.448000,-78.808998,-5.420000,-22.290001
2025-11-13T04:44:49.463127,0.561000,0.599000,0.639000,-73.511002,-4.603000,-39.480999,0.010000,0.181000,1.100000,-19.252001,22.389000,-54.305000,0.876000,0.407000,-0.129000,-61.817001,-2.603000,52.374001,0.792000,0.523000,0.282000,-90.862999,-9.137000,-6.824000,0.708000,0.531000,0.401000,-81.305000,-6.336000,-22.358999
2025-11-13T04:44:49.583988,0.559000,0.545000,0.869000,-122.496002,22.587999,-39.756001,0.090000,0.122000,1.094000,-6.511000,13.573000,63.962002,0.924000,0.368000,-0.094000,-75.640999,-5.969000,48.785999,0.800000,0.510000,0.386000,-127.153000,-33.061001,-15.031000,0.704000,0.494000,0.541000,-119.365997,25.785999,-39.832001
2025-11-13T04:44:49.584102,0.573000,0.542000,0.881000,-149.847000,40.695000,-44.953999,0.157000,0.128000,1.038000,-7.321000,21.091999,89.153000,0.894000,0.382000,-0.084000,-77.655998,-11.565000,49.511002,0.777000,0.486000,0.403000,-133.565002,-31.542000,-20.527000,0.676000,0.617000,0.522000,-145.289993,27.832001,-55.344002
2025-11-13T04:44:49.584226,0.539000,0.586000,0.999000,-183.854996,73.305000,-57.611000,0.099000,0.121000,1.021000,-4.267000,19.336000,106.305000,0.898000,0.400000,-0.050000,-81.527000,1.214000,43.175999,0.756000,0.469000,0.352000,-144.289993,-37.580002,-25.336000,0.611000,0.534000,0.618000,-143.893005,11.809000,-60.672001
2025-11-13T04:44:49.584318,0.582000,0.540000,0.836000,-203.091995,81.617996,-47.320999,0.174000,0.156000,1.011000,-0.679000,23.573000,133.488998,0.864000,0.396000,-0.098000,-91.771004,-2.305000,42.648998,0.783000,0.482000,0.332000,-151.664001,-35.924000,-32.259998,0.658000,0.584000,0.670000,-169.190994,6.916000,-72.069000
2025-11-13T04:44:49.584857,0.115000,0.407000,0.973000,-5.244000,10.817000,-5.313000,-0.056000,0.500000,0.992000,1.160000,8.053000,-7.832000,0.888000,0.453000,0.314000,-6.183000,5.939000,6.840000,0.547000,0.503000,0.662000,-13.947000,6.031000,0.511000,0.297000,0.408000,0.861000,-5.710000,6.107000,-1.313000
2025-11-13T04:44:49.584956,0.115000,0.406000,0.958000,-4.145000,9.603000,-4.557000,-0.041000,0.506000,0.992000,-0.588000,7.305000,-8.405000,0.879000,0.445000,0.296000,-3.397000,3.481000,6.931000,0.556000,0.504000,0.650000,-12.191000,4.573000,0.725000,0.295000,0.408000,0.844000,-4.702000,5.084000,-1.481000
